JAFFXY010001179.1	1	327	327
JAFFXY010000117.1	1	650	650
JAFFXY010001180.1	1	327	327
JAFFXY010001181.1	1	327	327
JAFFXY010001182.1	1	327	327
JAFFXY010001183.1	1	327	327
JAFFXY010001184.1	1	327	327
JAFFXY010001185.1	1	326	326
JAFFXY010001186.1	1	326	326
JAFFXY010001187.1	1	326	326
JAFFXY010001188.1	1	326	326
JAFFXY010001189.1	1	326	326
JAFFXY010000118.1	1	646	646
JAFFXY010001190.1	1	326	326
JAFFXY010001191.1	1	326	326
JAFFXY010001192.1	1	326	326
JAFFXY010001193.1	1	326	326
JAFFXY010001194.1	1	325	325
JAFFXY010001195.1	1	325	325
JAFFXY010001196.1	1	325	325
JAFFXY010001197.1	1	325	325
JAFFXY010001198.1	1	325	325
JAFFXY010001199.1	1	325	325
JAFFXY010000119.1	1	644	644
JAFFXY010000011.1	1	2546	2546
JAFFXY010000011.1	129	23954	23826
JAFFXY010000011.1	2627	51462	48836
JAFFXY010000011.1	23958	117556	93599
JAFFXY010000011.1	51506	169059	117554
JAFFXY010000011.1	118495	226437	107943
JAFFXY010000011.1	169950	226683	56734
JAFFXY010001200.1	1	325	325
JAFFXY010001201.1	1	324	324
JAFFXY010001202.1	1	324	324
JAFFXY010001203.1	1	324	324
JAFFXY010001204.1	1	324	324
JAFFXY010001205.1	1	324	324
JAFFXY010001206.1	1	324	324
JAFFXY010001207.1	1	324	324
JAFFXY010001208.1	1	324	324
JAFFXY010001209.1	1	324	324
JAFFXY010000120.1	1	642	642
JAFFXY010001210.1	1	324	324
JAFFXY010001211.1	1	323	323
JAFFXY010001212.1	1	323	323
JAFFXY010001213.1	1	323	323
JAFFXY010001214.1	1	323	323
JAFFXY010001215.1	1	323	323
JAFFXY010001216.1	1	323	323
JAFFXY010001217.1	1	323	323
JAFFXY010001218.1	1	323	323
JAFFXY010001219.1	1	323	323
JAFFXY010000121.1	1	641	641
JAFFXY010001220.1	1	323	323
JAFFXY010001221.1	1	323	323
JAFFXY010001222.1	1	322	322
JAFFXY010001223.1	1	322	322
JAFFXY010001224.1	1	322	322
JAFFXY010001225.1	1	322	322
JAFFXY010001226.1	1	322	322
JAFFXY010001227.1	1	322	322
JAFFXY010001228.1	1	322	322
JAFFXY010001229.1	1	322	322
JAFFXY010000122.1	1	640	640
JAFFXY010001230.1	1	322	322
JAFFXY010001231.1	1	322	322
JAFFXY010001232.1	1	321	321
JAFFXY010001232.1	9	322	314
JAFFXY010001233.1	1	322	322
JAFFXY010001234.1	1	321	321
JAFFXY010001235.1	1	321	321
JAFFXY010001236.1	1	321	321
JAFFXY010001237.1	1	321	321
JAFFXY010001238.1	1	321	321
JAFFXY010001239.1	1	321	321
JAFFXY010000123.1	1	638	638
JAFFXY010001240.1	1	321	321
JAFFXY010001241.1	1	321	321
JAFFXY010001242.1	1	321	321
JAFFXY010001243.1	1	321	321
JAFFXY010001244.1	1	321	321
JAFFXY010001245.1	1	321	321
JAFFXY010001246.1	1	321	321
JAFFXY010001247.1	1	321	321
JAFFXY010001248.1	1	321	321
JAFFXY010001249.1	1	321	321
JAFFXY010000124.1	1	637	637
JAFFXY010001250.1	1	320	320
JAFFXY010001251.1	1	320	320
JAFFXY010001252.1	1	320	320
JAFFXY010001253.1	1	320	320
JAFFXY010001254.1	1	320	320
JAFFXY010001255.1	1	320	320
JAFFXY010001256.1	1	320	320
JAFFXY010001257.1	1	319	319
JAFFXY010001258.1	1	319	319
JAFFXY010001259.1	1	319	319
JAFFXY010000125.1	1	635	635
JAFFXY010001260.1	1	319	319
JAFFXY010001261.1	1	319	319
JAFFXY010001262.1	1	319	319
JAFFXY010001263.1	1	319	319
JAFFXY010001264.1	1	319	319
JAFFXY010001265.1	1	319	319
JAFFXY010001266.1	1	319	319
JAFFXY010001267.1	1	319	319
JAFFXY010001268.1	1	319	319
JAFFXY010001269.1	1	319	319
JAFFXY010000126.1	1	633	633
JAFFXY010001270.1	1	318	318
JAFFXY010001271.1	1	318	318
JAFFXY010001272.1	1	318	318
JAFFXY010001273.1	1	318	318
JAFFXY010001274.1	1	318	318
JAFFXY010001275.1	1	318	318
JAFFXY010001276.1	1	318	318
JAFFXY010001277.1	1	318	318
JAFFXY010001278.1	1	318	318
JAFFXY010001279.1	1	318	318
JAFFXY010000127.1	1	630	630
JAFFXY010000127.1	2	632	631
JAFFXY010001280.1	1	317	317
JAFFXY010001281.1	1	317	317
JAFFXY010001282.1	1	317	317
JAFFXY010001283.1	1	317	317
JAFFXY010001284.1	1	317	317
JAFFXY010001285.1	1	317	317
JAFFXY010001286.1	1	317	317
JAFFXY010001287.1	1	317	317
JAFFXY010001288.1	1	317	317
JAFFXY010001289.1	1	317	317
JAFFXY010000128.1	1	629	629
JAFFXY010001290.1	1	317	317
JAFFXY010001291.1	1	317	317
JAFFXY010001292.1	1	317	317
JAFFXY010001293.1	1	317	317
JAFFXY010001294.1	1	316	316
JAFFXY010001295.1	1	316	316
JAFFXY010001296.1	1	316	316
JAFFXY010001297.1	1	316	316
JAFFXY010001298.1	1	316	316
JAFFXY010001299.1	1	316	316
JAFFXY010000129.1	1	628	628
JAFFXY010000012.1	1	88512	88512
JAFFXY010000012.1	126	150645	150520
JAFFXY010000012.1	89636	225592	135957
JAFFXY010000012.1	150749	225720	74972
JAFFXY010001300.1	1	316	316
JAFFXY010001302.1	1	316	316
JAFFXY010001303.1	1	315	315
JAFFXY010001304.1	1	315	315
JAFFXY010001305.1	1	315	315
JAFFXY010001306.1	1	315	315
JAFFXY010001307.1	1	315	315
JAFFXY010001308.1	1	315	315
JAFFXY010001309.1	1	315	315
JAFFXY010000130.1	1	627	627
JAFFXY010001310.1	1	315	315
JAFFXY010001311.1	1	315	315
JAFFXY010001312.1	1	315	315
JAFFXY010001313.1	1	315	315
JAFFXY010001314.1	1	315	315
JAFFXY010001315.1	1	314	314
JAFFXY010001316.1	1	314	314
JAFFXY010001317.1	1	314	314
JAFFXY010001318.1	1	314	314
JAFFXY010000131.1	1	621	621
JAFFXY010001320.1	1	314	314
JAFFXY010001321.1	1	314	314
JAFFXY010001322.1	1	314	314
JAFFXY010001323.1	1	313	313
JAFFXY010001324.1	1	313	313
JAFFXY010001325.1	1	313	313
JAFFXY010001326.1	1	313	313
JAFFXY010001327.1	1	313	313
JAFFXY010001328.1	1	313	313
JAFFXY010001329.1	1	313	313
JAFFXY010000132.1	1	621	621
JAFFXY010001330.1	1	313	313
JAFFXY010001331.1	1	313	313
JAFFXY010001332.1	1	312	312
JAFFXY010001333.1	1	312	312
JAFFXY010001334.1	1	312	312
JAFFXY010001335.1	1	312	312
JAFFXY010001336.1	1	312	312
JAFFXY010001337.1	1	312	312
JAFFXY010001338.1	1	312	312
JAFFXY010001339.1	1	312	312
JAFFXY010000133.1	1	620	620
JAFFXY010001340.1	1	312	312
JAFFXY010001341.1	1	311	311
JAFFXY010001342.1	1	311	311
JAFFXY010001343.1	1	311	311
JAFFXY010001344.1	1	311	311
JAFFXY010001345.1	1	311	311
JAFFXY010001346.1	1	311	311
JAFFXY010001347.1	1	311	311
JAFFXY010001348.1	1	311	311
JAFFXY010001349.1	1	311	311
JAFFXY010000134.1	1	618	618
JAFFXY010001350.1	1	311	311
JAFFXY010001351.1	1	311	311
JAFFXY010001352.1	1	311	311
JAFFXY010001353.1	1	311	311
JAFFXY010001354.1	1	311	311
JAFFXY010001355.1	1	310	310
JAFFXY010001356.1	1	310	310
JAFFXY010001357.1	1	310	310
JAFFXY010001358.1	1	310	310
JAFFXY010001359.1	1	310	310
JAFFXY010000135.1	1	615	615
JAFFXY010001360.1	1	310	310
JAFFXY010001361.1	1	310	310
JAFFXY010001362.1	1	310	310
JAFFXY010001363.1	1	310	310
JAFFXY010001364.1	1	309	309
JAFFXY010001365.1	1	309	309
JAFFXY010001366.1	1	309	309
JAFFXY010001367.1	1	309	309
JAFFXY010001368.1	1	309	309
JAFFXY010001369.1	1	309	309
JAFFXY010000136.1	1	615	615
JAFFXY010001370.1	1	309	309
JAFFXY010001371.1	1	309	309
JAFFXY010001372.1	1	308	308
JAFFXY010001373.1	1	308	308
JAFFXY010001374.1	1	308	308
JAFFXY010001375.1	1	308	308
JAFFXY010001376.1	1	308	308
JAFFXY010001377.1	1	308	308
JAFFXY010001378.1	1	308	308
JAFFXY010001379.1	1	308	308
JAFFXY010000137.1	1	613	613
JAFFXY010001380.1	1	308	308
JAFFXY010001381.1	1	308	308
JAFFXY010001382.1	1	307	307
JAFFXY010001383.1	1	307	307
JAFFXY010001384.1	1	307	307
JAFFXY010001385.1	1	307	307
JAFFXY010001386.1	1	307	307
JAFFXY010001387.1	1	307	307
JAFFXY010001388.1	1	307	307
JAFFXY010001389.1	1	307	307
JAFFXY010000138.1	1	612	612
JAFFXY010001390.1	1	306	306
JAFFXY010001391.1	1	306	306
JAFFXY010001392.1	1	306	306
JAFFXY010001393.1	1	306	306
JAFFXY010001395.1	1	306	306
JAFFXY010001396.1	1	306	306
JAFFXY010001397.1	1	306	306
JAFFXY010001398.1	1	306	306
JAFFXY010001399.1	1	305	305
JAFFXY010000139.1	1	610	610
JAFFXY010000013.1	60160	60219	60
JAFFXY010000013.1	202269	216067	13799
JAFFXY010001400.1	1	304	304
JAFFXY010001400.1	5	305	301
JAFFXY010001401.1	1	305	305
JAFFXY010001402.1	1	305	305
JAFFXY010001403.1	1	305	305
JAFFXY010001404.1	1	305	305
JAFFXY010001405.1	1	305	305
JAFFXY010001406.1	1	305	305
JAFFXY010001407.1	1	305	305
JAFFXY010001408.1	1	305	305
JAFFXY010001409.1	1	305	305
JAFFXY010000140.1	1	608	608
JAFFXY010001410.1	1	305	305
JAFFXY010001411.1	1	304	304
JAFFXY010001412.1	1	304	304
JAFFXY010001413.1	1	304	304
JAFFXY010001414.1	1	304	304
JAFFXY010001415.1	1	304	304
JAFFXY010001416.1	1	284	284
JAFFXY010001417.1	1	304	304
JAFFXY010001418.1	1	304	304
JAFFXY010001419.1	1	304	304
JAFFXY010000141.1	1	608	608
JAFFXY010001420.1	1	303	303
JAFFXY010001421.1	1	303	303
JAFFXY010001422.1	1	303	303
JAFFXY010001423.1	1	303	303
JAFFXY010001424.1	1	303	303
JAFFXY010001425.1	1	303	303
JAFFXY010001426.1	1	303	303
JAFFXY010001427.1	1	303	303
JAFFXY010001428.1	1	303	303
JAFFXY010001429.1	1	302	302
JAFFXY010000142.1	1	606	606
JAFFXY010001430.1	1	302	302
JAFFXY010001431.1	1	302	302
JAFFXY010001432.1	1	302	302
JAFFXY010001433.1	1	302	302
JAFFXY010001434.1	1	302	302
JAFFXY010001435.1	1	302	302
JAFFXY010001436.1	1	302	302
JAFFXY010001437.1	1	302	302
JAFFXY010001438.1	1	302	302
JAFFXY010001439.1	1	301	301
JAFFXY010000143.1	1	602	602
JAFFXY010001440.1	1	301	301
JAFFXY010001441.1	1	301	301
JAFFXY010001442.1	1	301	301
JAFFXY010001443.1	1	301	301
JAFFXY010001444.1	1	301	301
JAFFXY010001445.1	1	301	301
JAFFXY010001446.1	1	301	301
JAFFXY010001447.1	1	301	301
JAFFXY010001448.1	277	282	6
JAFFXY010001449.1	1	300	300
JAFFXY010000144.1	1	597	597
JAFFXY010001450.1	1	300	300
JAFFXY010001451.1	1	300	300
JAFFXY010001452.1	1	300	300
JAFFXY010001453.1	1	300	300
JAFFXY010001454.1	1	300	300
JAFFXY010001455.1	1	300	300
JAFFXY010001456.1	1	300	300
JAFFXY010001457.1	1	300	300
JAFFXY010001458.1	1	300	300
JAFFXY010001459.1	1	300	300
JAFFXY010000145.1	1	597	597
JAFFXY010001460.1	1	300	300
JAFFXY010001461.1	1	300	300
JAFFXY010001462.1	1	299	299
JAFFXY010001463.1	1	299	299
JAFFXY010001464.1	1	299	299
JAFFXY010001465.1	1	299	299
JAFFXY010001466.1	1	299	299
JAFFXY010001467.1	1	299	299
JAFFXY010001468.1	1	299	299
JAFFXY010001469.1	1	299	299
JAFFXY010000146.1	1	596	596
JAFFXY010001470.1	1	299	299
JAFFXY010001471.1	1	299	299
JAFFXY010001472.1	1	299	299
JAFFXY010001473.1	1	298	298
JAFFXY010001474.1	1	298	298
JAFFXY010001475.1	1	298	298
JAFFXY010001476.1	1	298	298
JAFFXY010001477.1	1	298	298
JAFFXY010001478.1	1	298	298
JAFFXY010001479.1	1	298	298
JAFFXY010000147.1	1	594	594
JAFFXY010001480.1	1	298	298
JAFFXY010001481.1	1	298	298
JAFFXY010001482.1	1	298	298
JAFFXY010001483.1	1	298	298
JAFFXY010001484.1	1	298	298
JAFFXY010001485.1	1	297	297
JAFFXY010001486.1	1	297	297
JAFFXY010001487.1	1	297	297
JAFFXY010001488.1	1	297	297
JAFFXY010001489.1	1	297	297
JAFFXY010000148.1	1	591	591
JAFFXY010001490.1	1	297	297
JAFFXY010001491.1	1	297	297
JAFFXY010001492.1	1	297	297
JAFFXY010001493.1	1	297	297
JAFFXY010001494.1	1	296	296
JAFFXY010001495.1	1	296	296
JAFFXY010001496.1	1	296	296
JAFFXY010001497.1	1	296	296
JAFFXY010001498.1	1	296	296
JAFFXY010001499.1	1	296	296
JAFFXY010000149.1	1	401	401
JAFFXY010000149.1	2	590	589
JAFFXY010000014.1	1	39650	39650
JAFFXY010000014.1	6027	61346	55320
JAFFXY010000014.1	39722	158130	118409
JAFFXY010000014.1	61403	204483	143081
JAFFXY010000014.1	158655	204487	45833
JAFFXY010001500.1	1	296	296
JAFFXY010001501.1	1	296	296
JAFFXY010001502.1	1	296	296
JAFFXY010001503.1	1	296	296
JAFFXY010001504.1	1	296	296
JAFFXY010001505.1	1	296	296
JAFFXY010001506.1	1	296	296
JAFFXY010001507.1	1	295	295
JAFFXY010001508.1	1	295	295
JAFFXY010001509.1	1	295	295
JAFFXY010000150.1	1	590	590
JAFFXY010001510.1	1	295	295
JAFFXY010001511.1	1	295	295
JAFFXY010001512.1	1	295	295
JAFFXY010001513.1	1	295	295
JAFFXY010001514.1	1	294	294
JAFFXY010001515.1	1	294	294
JAFFXY010001516.1	1	294	294
JAFFXY010001517.1	1	294	294
JAFFXY010001518.1	1	294	294
JAFFXY010001519.1	1	294	294
JAFFXY010000151.1	1	590	590
JAFFXY010001520.1	1	294	294
JAFFXY010001521.1	1	294	294
JAFFXY010001522.1	1	294	294
JAFFXY010001523.1	1	294	294
JAFFXY010001524.1	1	294	294
JAFFXY010001525.1	1	294	294
JAFFXY010001526.1	1	293	293
JAFFXY010001527.1	1	293	293
JAFFXY010001528.1	1	293	293
JAFFXY010001529.1	1	293	293
JAFFXY010000152.1	1	587	587
JAFFXY010001530.1	1	293	293
JAFFXY010001531.1	1	293	293
JAFFXY010001532.1	1	293	293
JAFFXY010001533.1	1	293	293
JAFFXY010001534.1	1	293	293
JAFFXY010001535.1	1	293	293
JAFFXY010001536.1	1	293	293
JAFFXY010001537.1	1	293	293
JAFFXY010001538.1	1	293	293
JAFFXY010001539.1	1	293	293
JAFFXY010000153.1	1	585	585
JAFFXY010001540.1	1	293	293
JAFFXY010001541.1	1	293	293
JAFFXY010001542.1	1	293	293
JAFFXY010001543.1	1	293	293
JAFFXY010001544.1	1	292	292
JAFFXY010001545.1	1	292	292
JAFFXY010001546.1	1	292	292
JAFFXY010001547.1	1	292	292
JAFFXY010001548.1	1	292	292
JAFFXY010001549.1	1	292	292
JAFFXY010000154.1	1	584	584
JAFFXY010001550.1	1	292	292
JAFFXY010001552.1	1	291	291
JAFFXY010001553.1	1	291	291
JAFFXY010001554.1	1	291	291
JAFFXY010001555.1	1	291	291
JAFFXY010001556.1	1	291	291
JAFFXY010001557.1	1	291	291
JAFFXY010001558.1	1	291	291
JAFFXY010001559.1	1	291	291
JAFFXY010000155.1	1	583	583
JAFFXY010001560.1	1	291	291
JAFFXY010001561.1	1	290	290
JAFFXY010001562.1	1	290	290
JAFFXY010001563.1	1	290	290
JAFFXY010001564.1	1	290	290
JAFFXY010001565.1	1	290	290
JAFFXY010001566.1	1	290	290
JAFFXY010001567.1	1	290	290
JAFFXY010001568.1	1	290	290
JAFFXY010001569.1	1	290	290
JAFFXY010000156.1	1	583	583
JAFFXY010001570.1	1	290	290
JAFFXY010001571.1	1	290	290
JAFFXY010001572.1	1	289	289
JAFFXY010001573.1	1	289	289
JAFFXY010001574.1	1	289	289
JAFFXY010001575.1	1	289	289
JAFFXY010001576.1	1	289	289
JAFFXY010001577.1	1	289	289
JAFFXY010001578.1	1	289	289
JAFFXY010001579.1	1	289	289
JAFFXY010000157.1	1	582	582
JAFFXY010001580.1	1	289	289
JAFFXY010001581.1	1	289	289
JAFFXY010001582.1	1	289	289
JAFFXY010001583.1	1	289	289
JAFFXY010001584.1	1	288	288
JAFFXY010001585.1	1	288	288
JAFFXY010001586.1	1	288	288
JAFFXY010001587.1	1	288	288
JAFFXY010001588.1	1	288	288
JAFFXY010001589.1	1	288	288
JAFFXY010000158.1	1	580	580
JAFFXY010000158.1	2	581	580
JAFFXY010001590.1	1	288	288
JAFFXY010001591.1	1	288	288
JAFFXY010001592.1	1	288	288
JAFFXY010001593.1	1	288	288
JAFFXY010001594.1	1	288	288
JAFFXY010001595.1	1	288	288
JAFFXY010001596.1	1	288	288
JAFFXY010001597.1	1	287	287
JAFFXY010001598.1	1	287	287
JAFFXY010001599.1	1	287	287
JAFFXY010000159.1	1	580	580
JAFFXY010000015.1	1	144860	144860
JAFFXY010000015.1	199	157057	156859
JAFFXY010000015.1	157352	163068	5717
JAFFXY010000015.1	163430	199721	36292
JAFFXY010001600.1	1	287	287
JAFFXY010001601.1	1	287	287
JAFFXY010001602.1	1	287	287
JAFFXY010001603.1	1	287	287
JAFFXY010001604.1	1	287	287
JAFFXY010001605.1	1	287	287
JAFFXY010001606.1	1	287	287
JAFFXY010001607.1	1	287	287
JAFFXY010001608.1	1	287	287
JAFFXY010000160.1	1	580	580
JAFFXY010001610.1	1	287	287
JAFFXY010001611.1	111	287	177
JAFFXY010001612.1	1	287	287
JAFFXY010001613.1	1	286	286
JAFFXY010001614.1	1	286	286
JAFFXY010001615.1	1	286	286
JAFFXY010001616.1	1	286	286
JAFFXY010001617.1	1	286	286
JAFFXY010001618.1	1	286	286
JAFFXY010001619.1	1	286	286
JAFFXY010000161.1	1	578	578
JAFFXY010001620.1	1	286	286
JAFFXY010001621.1	1	286	286
JAFFXY010001622.1	1	286	286
JAFFXY010001623.1	1	285	285
JAFFXY010001624.1	1	285	285
JAFFXY010001625.1	1	285	285
JAFFXY010001626.1	1	285	285
JAFFXY010001627.1	1	285	285
JAFFXY010001628.1	1	285	285
JAFFXY010001629.1	1	285	285
JAFFXY010000162.1	1	577	577
JAFFXY010001630.1	1	285	285
JAFFXY010001631.1	1	285	285
JAFFXY010001632.1	1	285	285
JAFFXY010001633.1	1	285	285
JAFFXY010001634.1	1	284	284
JAFFXY010001635.1	1	284	284
JAFFXY010001636.1	1	284	284
JAFFXY010001637.1	1	284	284
JAFFXY010001638.1	1	284	284
JAFFXY010001639.1	1	284	284
JAFFXY010000163.1	1	575	575
JAFFXY010001640.1	1	284	284
JAFFXY010001641.1	1	284	284
JAFFXY010001642.1	1	284	284
JAFFXY010001643.1	1	284	284
JAFFXY010001644.1	1	283	283
JAFFXY010001645.1	1	283	283
JAFFXY010001646.1	1	283	283
JAFFXY010001647.1	1	283	283
JAFFXY010001648.1	1	283	283
JAFFXY010001649.1	1	283	283
JAFFXY010000164.1	1	574	574
JAFFXY010001650.1	1	283	283
JAFFXY010001651.1	1	283	283
JAFFXY010001652.1	1	283	283
JAFFXY010001653.1	1	283	283
JAFFXY010001654.1	1	283	283
JAFFXY010001655.1	1	283	283
JAFFXY010001656.1	1	283	283
JAFFXY010001657.1	1	283	283
JAFFXY010001658.1	1	283	283
JAFFXY010001659.1	1	282	282
JAFFXY010000165.1	1	573	573
JAFFXY010001660.1	1	282	282
JAFFXY010001661.1	1	282	282
JAFFXY010001662.1	1	282	282
JAFFXY010001663.1	1	282	282
JAFFXY010001664.1	1	282	282
JAFFXY010001665.1	1	282	282
JAFFXY010001666.1	1	282	282
JAFFXY010001667.1	1	282	282
JAFFXY010001668.1	1	282	282
JAFFXY010001669.1	1	282	282
JAFFXY010000166.1	1	573	573
JAFFXY010001670.1	1	282	282
JAFFXY010001671.1	1	281	281
JAFFXY010001672.1	1	281	281
