CP011857.1	2760090	2852873	92784
CP011857.1	2852973	2855121	2149
CP011857.1	2855967	2883089	27123
CP011857.1	2884275	2891372	7098
CP011857.1	2895204	2895539	336
CP011857.1	2895941	2898526	2586
CP011857.1	2902635	2902948	314
CP011857.1	2904392	2904582	191
CP011857.1	2906463	2906690	228
CP011857.1	2907104	2956378	49275
CP011857.1	2956861	3038491	81631
CP011857.1	3039605	3081879	42275
CP011857.1	3088461	3094232	5772
CP011857.1	3094336	3133800	39465
CP011857.1	3136663	3174745	38083
CP011857.1	3174877	3210035	35159
CP011857.1	3260684	3339049	78366
CP011857.1	3339260	3400271	61012
CP011857.1	3400296	3400714	419
CP011857.1	3401697	3495707	94011
CP011857.1	3496518	3580919	84402
CP011857.1	3581067	3607683	26617
CP011857.1	3612328	3618675	6348
CP011857.1	3618827	3651710	32884
CP011857.1	3651855	3653178	1324
CP011857.1	3653999	3655650	1652
CP011857.1	3657042	3669176	12135
CP011857.1	3670357	3690933	20577
CP011857.1	3691477	3710638	19162
CP011857.1	3710767	3925625	214859
CP011857.1	3926090	4015458	89369
CP011857.1	4015603	4019277	3675
CP011857.1	4019746	4022369	2624
CP011857.1	4032899	4036363	3465
CP011857.1	4036465	4037372	908
CP011857.1	4037514	4038419	906
CP011857.1	4040824	4041750	927
CP011857.1	4041845	4041965	121
CP011857.1	4042642	4043471	830
CP011857.1	4043733	4045924	2192
CP011857.1	4049242	4117999	68758
CP011857.1	4118154	4120571	2418
CP011857.1	4127722	4131068	3347
CP011857.1	4132916	4208725	75810
CP011857.1	4208826	4217056	8231
CP011857.1	4217621	4261843	44223
CP011857.1	4262545	4262992	448
CP011857.1	4263007	4345676	82670
CP011857.1	4363867	4424430	60564
CP011857.1	4424495	4437375	12881
CP011857.1	4437439	4437574	136
CP011857.1	4438549	4438734	186
CP011857.1	4439187	4516507	77321
CP011857.1	4521056	4698341	177286
CP011857.1	4698628	4857548	158921
CP011857.1	4866939	4867006	68
CP011857.1	4868538	4869778	1241
CP011857.1	4911080	4911395	316
CP011857.1	4912353	4944714	32362
CP011857.1	4944817	5010802	65986
CP011857.1	5015210	5015501	292
CP011857.1	5025890	5026242	353
CP011857.1	5029989	5030356	368
CP011857.1	5079387	5079783	397
CP011857.1	5096832	5096971	140
CP011857.1	5098089	5105785	7697
CP011857.1	5106102	5109392	3291
CP011857.1	5112976	5119728	6753
CP011857.1	5121724	5122955	1232
CP011857.1	5128015	5128188	174
CP011857.1	5130610	5131992	1383
CP011857.1	5132368	5134206	1839
CP011857.1	5136023	5136388	366
CP011857.1	5146211	5153234	7024
CP011857.1	5153266	5170255	16990
CP011857.1	5179523	5180254	732
CP011857.1	5180462	5181541	1080
CP011857.1	5183982	5209536	25555
CP011857.1	5209837	5274090	64254
CP011857.1	5274297	5469636	195340
CP011857.1	5471266	5485014	13749
CP011857.1	5486895	5504369	17475
CP011857.1	5505048	5505382	335
CP011857.1	5521354	5521683	330
CP011857.1	5527306	5527634	329
CP011857.1	5528976	5529251	276
CP011857.1	5532601	5532878	278
CP011857.1	5540679	5541009	331
CP011857.1	5545844	5546157	314
CP011857.1	5549661	5551678	2018
CP011857.1	5552024	5552310	287
CP011857.1	5557861	5563742	5882
CP011857.1	5564493	5571368	6876
CP011857.1	5572203	5573401	1199
CP011857.1	5573893	5575916	2024
CP011857.1	5575971	5576843	873
CP011857.1	5577343	5579914	2572
CP011857.1	5580028	5580581	554
CP011857.1	5583571	5600642	17072
CP011857.1	5603434	5692003	88570
CP011857.1	5692368	5707670	15303
CP011857.1	5709979	5763947	53969
CP011857.1	5764137	5775380	11244
CP011857.1	5776925	5777313	389
CP011857.1	5777390	5780718	3329
CP011857.1	5780794	5782253	1460
CP011857.1	5782699	5783146	448
CP011857.1	5794976	5817115	22140
CP011857.1	5822280	5848727	26448
CP011857.1	5849355	5871762	22408
CP011857.1	5872290	5872568	279
CP011857.1	5872721	5914222	41502
CP011857.1	5914233	6020379	106147
CP011857.1	6020408	6084187	63780
CP011857.1	6084279	6163470	79192
CP011857.1	6165850	6351344	185495
CP011857.1	6365517	6411276	45760
CP011857.1	6411278	6555123	143846
CP011857.1	6555454	6606610	51157
CP011857.1	6611943	6657762	45820
CP011857.1	6658284	6776478	118195
CP011857.1	6777763	6833187	55425
