JAFFXY010000004.1	354445	354448	4
JAFFXY010000005.1	181362	181370	9
JAFFXY010000005.1	196289	196293	5
JAFFXY010000005.1	214830	214846	17
JAFFXY010000005.1	218151	218153	3
JAFFXY010000005.1	262470	262471	2
JAFFXY010000006.1	35546	35549	4
JAFFXY010000006.1	182585	182588	4
JAFFXY010000006.1	187901	187904	4
JAFFXY010000007.1	154037	154039	3
JAFFXY010000007.1	239299	239302	4
JAFFXY010000007.1	297108	297120	13
JAFFXY010000008.1	196611	196614	4
JAFFXY010000008.1	212870	212872	3
JAFFXY010000008.1	242350	242353	4
JAFFXY010000009.1	43289	43291	3
JAFFXY010000009.1	142193	142197	5
JAFFXY010000009.1	163940	163944	5
JAFFXY010000009.1	170006	170018	13
JAFFXY010000009.1	180421	180423	3
JAFFXY010000009.1	238129	238129	1
